pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
14967,XX,cde_fo,OPTCUR,USDINR,USDINR2681492.25PE,PE,USDINR2681492.25PE,,1,,,,,,25000,1,1471185000,1000,4,9.225e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,1.975e+06,525000,1,1,1,0,0,1,0,1e+12,1,0,10000
14970,XX,cde_fo,OPTCUR,USDINR,USDINR2681492.75CE,CE,USDINR2681492.75CE,,1,,,,,,25000,1,1471185000,1000,4,9.275e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,2.77e+07,1.75e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14976,XX,cde_fo,OPTCUR,USDINR,USDINR2681493.5CE,CE,USDINR2681493.5CE,,1,,,,,,25000,1,1471185000,1000,4,9.35e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,2.1225e+07,1.2325e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14980,XX,cde_fo,OPTCUR,USDINR,USDINR2681494CE,CE,USDINR2681494CE,,1,,,,,,25000,1,1471185000,1000,4,9.4e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,1.7275e+07,9.425e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
1625,XX,cde_fo,OPTCUR,EURINR,EURINR26717117.75PE,PE,EURINR26717117.75PE,,25,,,,,,25000,1,1468765800,1000,4,1.1775e+09,CDS,OPTCUR,1468765800,,1468738800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1468713600,1468765800,,,,,,315513000,1,1,0.00,1,0,1.1375e+08,9.485e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
1627,XX,cde_fo,OPTCUR,EURINR,EURINR26717109CE,CE,EURINR26717109CE,,25,,,,,,25000,1,1468765800,1000,4,1.09e+09,CDS,OPTCUR,1468765800,,1468738800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1468713600,1468765800,,,,,,315513000,0,1,0.00,1,0,4.95e+06,1.05e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16330,XX,cde_fo,OPTCUR,EURUSD,EURUSD26SEP1.315PE,PE,EURUSD26SEP1.315PE,,41,,,,,,1000,1,1475073000,1000,4,1.315e+07,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,1.91e+06,1.69e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16334,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP60.75CE,CE,JPYINR26SEP60.75CE,,27,,,,,,25000,1,1475073000,1000,4,6.075e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,1.03e+07,5.65e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
1634,XX,cde_fo,OPTCUR,GBPINR,GBPINR26828121.5CE,CE,GBPINR26828121.5CE,,26,,,,,,25000,1,1472394600,1000,4,1.215e+09,CDS,OPTCUR,1472394600,,1472367600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472342400,1472394600,,,,,,315513000,0,1,0.00,1,0,5.0325e+07,3.2275e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16341,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP61.5PE,PE,JPYINR26SEP61.5PE,,27,,,,,,25000,1,1475073000,1000,4,6.15e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,3.26e+07,2.205e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16345,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP62PE,PE,JPYINR26SEP62PE,,27,,,,,,25000,1,1475073000,1000,4,6.2e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,3.665e+07,2.55e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16371,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP65.25PE,PE,JPYINR26SEP65.25PE,,27,,,,,,25000,1,1475073000,1000,4,6.525e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,6.795e+07,5.445e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16373,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP65.5PE,PE,JPYINR26SEP65.5PE,,27,,,,,,25000,1,1475073000,1000,4,6.55e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,7.04e+07,5.68e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16390,XX,cde_fo,OPTCUR,USDINR,USDINR26SEP83.25CE,CE,USDINR26SEP83.25CE,,1,,,,,,25000,1,1475073000,1000,4,8.325e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,1.23175e+08,1.10825e+08,1,1,1,0,0,1,0,1e+12,1,0,10000
16391,XX,cde_fo,OPTCUR,USDINR,USDINR26SEP83.25PE,PE,USDINR26SEP83.25PE,,1,,,,,,25000,1,1475073000,1000,4,8.325e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
15092,XX,cde_fo,OPTCUR,GBPINR,GBPINR26814123CE,CE,GBPINR26814123CE,,26,,,,,,25000,1,1471185000,1000,4,1.23e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,3.4625e+07,1.9025e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15100,XX,cde_fo,OPTCUR,USDINR,USDINR2681490CE,CE,USDINR2681490CE,,1,,,,,,25000,1,1471185000,1000,4,9e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,5.3125e+07,4.0925e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15108,XX,cde_fo,OPTCUR,USDINR,USDINR26AUG100.5PE,PE,USDINR26AUG100.5PE,,1,,,,,,25000,1,1472308200,1000,4,1.005e+09,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,1,1,0.00,1,0,6.3e+07,5.08e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15109,XX,cde_fo,OPTCUR,USDINR,USDINR26AUG100.75CE,CE,USDINR26AUG100.75CE,,1,,,,,,25000,1,1472308200,1000,4,1.0075e+09,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,1,1,0.00,1,0,150000,50000,1,1,1,0,0,1,0,1e+12,1,0,10000
15117,XX,cde_fo,OPTCUR,USDJPY,USDJPY26AUG147CE,CE,USDJPY26AUG147CE,,43,,,,,,100000,1,1472308200,1000,4,1.47e+09,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,1,1,0.00,1,0,1.629e+08,1.235e+08,1,1,1,0,0,1,0,1e+12,1,0,10000
15128,XX,cde_fo,OPTCUR,USDJPY,USDJPY26AUG149.5PE,PE,USDJPY26AUG149.5PE,,43,,,,,,100000,1,1472308200,1000,4,1.495e+09,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,1,1,0.00,1,0,3.4e+06,1.2e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
15132,XX,cde_fo,OPTCUR,USDJPY,USDJPY26AUG150.5PE,PE,USDJPY26AUG150.5PE,,43,,,,,,100000,1,1472308200,1000,4,1.505e+09,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,1,1,0.00,1,0,4.3e+06,1.3e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
15146,XX,cde_fo,OPTCUR,USDJPY,USDJPY27MAR167CE,CE,USDJPY27MAR167CE,,43,,,,,,100000,1,1490797800,1000,4,1.67e+09,CDS,OPTCUR,1490797800,,1490770800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1490745600,1490797800,,,,,,315513000,0,1,0.00,1,0,4.16e+07,2.82e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
1515,XX,cde_fo,OPTCUR,GBPINR,GBPINR26724121.75CE,CE,GBPINR26724121.75CE,,26,,,,,,25000,1,1469370600,1000,4,1.2175e+09,CDS,OPTCUR,1469370600,,1469343600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469318400,1469370600,,,,,,315513000,0,1,0.00,1,0,4.0825e+07,2.1475e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
1673,XX,cde_fo,OPTCUR,EURINR,EURINR26724118CE,CE,EURINR26724118CE,,25,,,,,,25000,1,1469370600,1000,4,1.18e+09,CDS,OPTCUR,1469370600,,1469343600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469318400,1469370600,,,,,,315513000,1,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
14940,XX,cde_fo,OPTCUR,JPYINR,JPYINR26DEC52CE,CE,JPYINR26DEC52CE,,27,,,,,,25000,1,1483021800,1000,4,5.2e+08,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,8.45e+07,7.09e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14947,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681466.25PE,PE,JPYINR2681466.25PE,,27,,,,,,25000,1,1471185000,1000,4,6.625e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,8.1675e+07,6.7525e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14955,XX,cde_fo,OPTCUR,USDINR,USDINR2681490.75PE,PE,USDINR2681490.75PE,,1,,,,,,25000,1,1471185000,1000,4,9.075e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,425000,75000,1,1,1,0,0,1,0,1e+12,1,0,10000
14959,XX,cde_fo,OPTCUR,USDINR,USDINR2681491.25PE,PE,USDINR2681491.25PE,,1,,,,,,25000,1,1471185000,1000,4,9.125e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,750000,150000,1,1,1,0,0,1,0,1e+12,1,0,10000
14962,XX,cde_fo,OPTCUR,USDINR,USDINR2681491.75CE,CE,USDINR2681491.75CE,,1,,,,,,25000,1,1471185000,1000,4,9.175e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,3.705e+07,2.565e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14963,XX,cde_fo,OPTCUR,USDINR,USDINR2681491.75PE,PE,USDINR2681491.75PE,,1,,,,,,25000,1,1471185000,1000,4,9.175e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,1.225e+06,275000,1,1,1,0,0,1,0,1e+12,1,0,10000
1497,XX,cde_fo,OPTCUR,EURINR,EURINR26814103.75PE,PE,EURINR26814103.75PE,,25,,,,,,25000,1,1471185000,1000,4,1.0375e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,2.875e+06,725000,1,1,1,0,0,1,0,1e+12,1,0,10000
14973,XX,cde_fo,OPTCUR,USDINR,USDINR2681493PE,PE,USDINR2681493PE,,1,,,,,,25000,1,1471185000,1000,4,9.3e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,3.7e+06,1.15e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
14992,XX,cde_fo,OPTCUR,USDINR,USDINR2681495.5CE,CE,USDINR2681495.5CE,,1,,,,,,25000,1,1471185000,1000,4,9.55e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,8e+06,3.55e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16329,XX,cde_fo,OPTCUR,EURUSD,EURUSD26SEP1.315CE,CE,EURUSD26SEP1.315CE,,41,,,,,,1000,1,1475073000,1000,4,1.315e+07,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,3000,1000,1,1,1,0,0,1,0,1e+12,1,0,10000
16338,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP61.25CE,CE,JPYINR26SEP61.25CE,,27,,,,,,25000,1,1475073000,1000,4,6.125e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,8.45e+06,4.5e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16343,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP61.75PE,PE,JPYINR26SEP61.75PE,,27,,,,,,25000,1,1475073000,1000,4,6.175e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,3.4625e+07,2.3775e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16351,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP62.75PE,PE,JPYINR26SEP62.75PE,,27,,,,,,25000,1,1475073000,1000,4,6.275e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,4.3025e+07,3.1075e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16354,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP63.25CE,CE,JPYINR26SEP63.25CE,,27,,,,,,25000,1,1475073000,1000,4,6.325e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,3.425e+06,1.625e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16363,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP64.25PE,PE,JPYINR26SEP64.25PE,,27,,,,,,25000,1,1475073000,1000,4,6.425e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,5.655e+07,4.35e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16368,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP65CE,CE,JPYINR26SEP65CE,,27,,,,,,25000,1,1475073000,1000,4,6.5e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,1.2e+06,400000,1,1,1,0,0,1,0,1e+12,1,0,10000
1638,XX,cde_fo,OPTCUR,EURINR,EURINR26JUL101.75PE,PE,EURINR26JUL101.75PE,,25,,,,,,25000,1,1469802600,1000,4,1.0175e+09,CDS,OPTCUR,1469802600,,1469775600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469750400,1469802600,,,,,,315513000,1,1,0.00,1,0,300000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
1639,XX,cde_fo,OPTCUR,EURINR,EURINR26DEC101CE,CE,EURINR26DEC101CE,,25,,,,,,25000,1,1483021800,1000,4,1.01e+09,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,9.2075e+07,7.4875e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14939,XX,cde_fo,OPTCUR,JPYINR,JPYINR26DEC51.75PE,PE,JPYINR26DEC51.75PE,,27,,,,,,25000,1,1483021800,1000,4,5.175e+08,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,950000,450000,1,1,1,0,0,1,0,1e+12,1,0,10000
14941,XX,cde_fo,OPTCUR,JPYINR,JPYINR26DEC52PE,PE,JPYINR26DEC52PE,,27,,,,,,25000,1,1483021800,1000,4,5.2e+08,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,1.1e+06,500000,1,1,1,0,0,1,0,1e+12,1,0,10000
14945,XX,cde_fo,OPTCUR,JPYINR,JPYINR26DEC52.5PE,PE,JPYINR26DEC52.5PE,,27,,,,,,25000,1,1483021800,1000,4,5.25e+08,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,1.45e+06,700000,1,1,1,0,0,1,0,1e+12,1,0,10000
1496,XX,cde_fo,OPTCUR,EURINR,EURINR26AUG104.5CE,CE,EURINR26AUG104.5CE,,25,,,,,,25000,1,1472308200,1000,4,1.045e+09,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,0,1,0.00,1,0,4.6075e+07,3.0575e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
14965,XX,cde_fo,OPTCUR,USDINR,USDINR2681492PE,PE,USDINR2681492PE,,1,,,,,,25000,1,1471185000,1000,4,9.2e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,1.575e+06,375000,1,1,1,0,0,1,0,1e+12,1,0,10000
16263,XX,cde_fo,OPTCUR,EURINR,EURINR26DEC115.75CE,CE,EURINR26DEC115.75CE,,25,,,,,,25000,1,1483021800,1000,4,1.1575e+09,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,8.525e+06,5.225e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16276,XX,cde_fo,OPTCUR,EURINR,EURINR26DEC115.75PE,PE,EURINR26DEC115.75PE,,25,,,,,,25000,1,1483021800,1000,4,1.1575e+09,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,7.34e+07,5.775e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16340,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP61.5CE,CE,JPYINR26SEP61.5CE,,27,,,,,,25000,1,1475073000,1000,4,6.15e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,7.625e+06,3.975e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16342,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP61.75CE,CE,JPYINR26SEP61.75CE,,27,,,,,,25000,1,1475073000,1000,4,6.175e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,6.875e+06,3.575e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16344,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP62CE,CE,JPYINR26SEP62CE,,27,,,,,,25000,1,1475073000,1000,4,6.2e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,6.125e+06,3.125e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16358,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP63.75CE,CE,JPYINR26SEP63.75CE,,27,,,,,,25000,1,1475073000,1000,4,6.375e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,2.65e+06,1.2e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
16362,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP64.25CE,CE,JPYINR26SEP64.25CE,,27,,,,,,25000,1,1475073000,1000,4,6.425e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,1,1,0.00,1,0,2.05e+06,900000,1,1,1,0,0,1,0,1e+12,1,0,10000
14890,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681463CE,CE,JPYINR2681463CE,,27,,,,,,25000,1,1471185000,1000,4,6.3e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,950000,250000,1,1,1,0,0,1,0,1e+12,1,0,10000
14917,XX,cde_fo,OPTCUR,JPYINR,JPYINR2681464PE,PE,JPYINR2681464PE,,27,,,,,,25000,1,1471185000,1000,4,6.4e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,5.97e+07,4.58e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
16215,XX,cde_fo,OPTCUR,EURINR,EURINR26DEC115.25PE,PE,EURINR26DEC115.25PE,,25,,,,,,25000,1,1483021800,1000,4,1.1525e+09,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,6.9225e+07,5.3975e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15031,XX,cde_fo,OPTCUR,USDJPY,USDJPY27MAR165.5CE,CE,USDJPY27MAR165.5CE,,43,,,,,,100000,1,1490797800,1000,4,1.655e+09,CDS,OPTCUR,1490797800,,1490770800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1490745600,1490797800,,,,,,315513000,0,1,0.00,1,0,4.7e+07,3.24e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15034,XX,cde_fo,OPTCUR,USDINR,USDINR2681498.5CE,CE,USDINR2681498.5CE,,1,,,,,,25000,1,1471185000,1000,4,9.85e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,725000,225000,1,1,1,0,0,1,0,1e+12,1,0,10000
15043,XX,cde_fo,OPTCUR,USDINR,USDINR2681499.5PE,PE,USDINR2681499.5PE,,1,,,,,,25000,1,1471185000,1000,4,9.95e+08,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,5.28e+07,4.065e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15057,XX,cde_fo,OPTCUR,USDINR,USDINR26814101.25PE,PE,USDINR26814101.25PE,,1,,,,,,25000,1,1471185000,1000,4,1.0125e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,1,1,0.00,1,0,7.115e+07,5.885e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
15083,XX,cde_fo,OPTCUR,EURINR,EURINR26814105PE,PE,EURINR26814105PE,,25,,,,,,25000,1,1471185000,1000,4,1.05e+09,CDS,OPTCUR,1471185000,,1471158000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1471132800,1471185000,,,,,,315513000,0,1,0.00,1,0,5.775e+06,1.875e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
