pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty,surveillanceMessage
21697,SM,nse_cm,,MANAV,MANAV-SM,,MANAV-SM,INE104Y01012,,,,MANAV INFRA PROJECTS LTD,,,5,4000,-1,-1,2,-1,NSE,,,1190160000,,1190160000,0,0,0,0,1425168000,37.30-41.20,0,0,1466705728,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,430331.00,4000,0,4120,3730,1,1,1,0,0,1,0,1.316e+07,0,0,430331,"Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100,Mandatory Market making period in this scrip is over, exit may be difficult,The scrip is not regularly traded, and exit may be difficult,High low price variation was greater than 200% in previous 365 days,High low price variation was greater than 150% in previous 12 months"
21715,BL,nse_cm,,MEDIASSIST,MEDIASSIST-BL,,MEDIASSIST-BL,INE456Z01021,,,,MEDI ASSIST HEALTH SER L,,,5,1,-1,-1,2,-1,NSE,,,1390435200,,1390435200,0,0,0,0,1410048000,359.25-381.45,0,0,1466704812,,,,,,,,,,CASH,,,,,500,,,,0,20,,0.0000,T+1,315513000,0,1,270832.00,1,0,38145,35925,1,1,1,0,0,1,0,7.46094e+07,0,0,270832,
21722,BL,nse_cm,,LASA,LASA-BL,,LASA-BL,INE670X01014,,,,LASA SUPERGENERICS LTD,,,1,1,-1,-1,2,-1,NSE,,,1190419200,,1190419200,0,0,1411344000,1411862400,0,7.17-7.61,0,0,1466704812,,,,,,,,,,CASH,,,,,1000,,,,0,20,,0.0000,T+1,315513000,0,1,1638310.00,1,0,761,717,1,1,1,0,0,1,0,5.01012e+07,0,0,1638310,
2173,BL,nse_cm,,RAJMET,RAJMET-BL,,RAJMET-BL,INE00KV01022,,,,RAJNANDINI METAL LIMITED,,,1,1,-1,-1,2,-1,NSE,,,1297900800,,1297900800,0,0,1411257600,1411862400,0,3.66-3.88,0,0,1466704761,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,9040896.00,1,0,388,366,1,1,1,0,0,1,0,2.7648e+08,0,0,9040896,
21760,N0,nse_cm,,832TFSIL29,832TFSIL29-N0,,832TFSIL29-N0,INE692Q07472,,,,TFSIL 8.32% 2029 SR S44,,,1,1,-1,-1,2,-1,NSE,,,1390521600,,1390521600,0,0,0,0,1451952000,80000.00-120000.00,0,0,1466701389,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,490.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,15000,0,0,490,
21831,BL,nse_cm,,TEXRAIL,TEXRAIL-BL,,TEXRAIL-BL,INE621L01012,,,,TEXMACO RAIL & ENG. LTD.,,,1,1,-1,-1,2,-1,NSE,,,983577600,,983577600,0,0,0,0,1442361600,107.48-114.12,0,0,1466704812,,,,,,,,,,CASH,,,,,100,,,,0,20,,0.0000,T+1,315513000,0,1,881675.00,1,0,11412,10748,1,1,1,0,0,1,0,4.06865e+08,0,0,881675,
21856,SG,nse_cm,,763GJ33,763GJ33-SG,,763GJ33-SG,IN1520230229,,,,SDL GJ 7.63% 2033,,,1,100,-1,-1,2,-1,NSE,,,1390953600,,1390953600,0,0,0,0,0,97.05-107.25,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,978900.00,100,0,10725,9705,1,1,1,0,0,1,0,1e+08,0,0,978900,
21872,SG,nse_cm,,773MZ39,773MZ39-SG,,773MZ39-SG,IN2520230086,,,,SDL MZ 7.73% 2039,,,1,100,-1,-1,2,-1,NSE,,,1390953600,,1390953600,0,0,0,0,0,95.00-105.00,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,261599.00,100,0,10500,9500,1,1,1,0,0,1,0,8e+06,0,0,261599,
21909,SG,nse_cm,,65KL27,65KL27-SG,,65KL27-SG,IN2020200084,,,,SDL KL 6.5% 2027,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,96.97-107.17,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,979700.00,100,0,10717,9697,1,1,1,0,0,1,0,5e+07,0,0,979700,
21923,SG,nse_cm,,8MN30,8MN30-SG,,8MN30-SG,IN2320200016,,,,SDL MN 8% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,105.07-116.11,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,654000.00,100,0,11611,10507,1,1,1,0,0,1,0,2e+07,0,0,654000,
21942,SG,nse_cm,,727MH30,727MH30-SG,,727MH30-SG,IN2220190101,,,,SDL MH 7.27% 2030,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,94.05-103.95,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,1010100.00,100,0,10395,9405,1,1,1,0,0,1,0,3e+08,0,0,1010100,
21946,SG,nse_cm,,697MH28,697MH28-SG,,697MH28-SG,IN2220190127,,,,SDL MH 6.97% 2028,,,1,100,-1,-1,2,-1,NSE,,,1280275200,,1280275200,0,0,0,0,0,99.36-109.80,0,0,1466701389,,,,,,,,,,CASH,,,,,10000,,,,0,20,,0.0000,T+1,315513000,0,1,956099.00,100,0,10980,9936,1,1,1,0,0,1,0,3e+08,0,0,956099,
21953,N5,nse_cm,,833TPL27,833TPL27-N5,,833TPL27-N5,INE725H08188,,,,TPL 8.33% 2027 SR P,,,1,1,-1,-1,2,-1,NSE,,,1390953600,,1390953600,0,0,0,0,1466035200,80000.00-120000.00,0,0,1466701389,,,,,,,,,,CASH,,,,,10000000,,,,0,20,,0.0000,T+1,315513000,0,1,817.00,1,0,1.2e+07,8e+06,1,1,1,0,0,1,0,25000,0,0,817,
21957,EQ,nse_cm,,INDTERRAIN,INDTERRAIN-EQ,,INDTERRAIN,INE611L01021,,,,IND TERRAIN FASHIONS LTD,,,1,1,-1,-1,2,-1,NSE,,,984268800,,984268800,0,0,1410393600,1410912000,0,26.09-39.13,0,0,1466705728,,,,,,,,,,CASH,,,,,200,,,,0,20,,0.0000,T+1,315513000,0,1,1656822.00,1,0,3913,2609,1,1,1,0,0,1,0,5.06674e+07,0,0,1656822,"EPS based on previous 4 trailing quarters in the scrip is zero,Average daily number of unique Clients/PAN traded in the scrip in previous 30 days is less than 100"
