pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
11221,XX,cde_fo,OPTCUR,JPYINR,JPYINR26DEC66.25PE,PE,JPYINR26DEC66.25PE,,27,,,,,,25000,1,1483021800,1000,4,6.625e+08,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,6.87e+07,5.63e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
11223,XX,cde_fo,OPTCUR,JPYINR,JPYINR26DEC66.5PE,PE,JPYINR26DEC66.5PE,,27,,,,,,25000,1,1483021800,1000,4,6.65e+08,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,7.095e+07,5.845e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
11226,XX,cde_fo,OPTCUR,JPYINR,JPYINR27MAR65.75CE,CE,JPYINR27MAR65.75CE,,27,,,,,,25000,1,1490797800,1000,4,6.575e+08,CDS,OPTCUR,1490797800,,1490770800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1490745600,1490797800,,,,,,315513000,1,1,0.00,1,0,9.85e+06,6.35e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
1122,XX,cde_fo,OPTCUR,EURINR,EURINR26DEC99.25PE,PE,EURINR26DEC99.25PE,,25,,,,,,25000,1,1483021800,1000,4,9.925e+08,CDS,OPTCUR,1483021800,,1482994800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1482969600,1483021800,,,,,,315513000,1,1,0.00,1,0,1.6e+06,800000,1,1,1,0,0,1,0,1e+12,1,0,10000
11225,XX,cde_fo,OPTCUR,JPYINR,JPYINR27MAR65.5PE,PE,JPYINR27MAR65.5PE,,27,,,,,,25000,1,1490797800,1000,4,6.55e+08,CDS,OPTCUR,1490797800,,1490770800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1490745600,1490797800,,,,,,315513000,1,1,0.00,1,0,5.7925e+07,4.7275e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
11235,XX,cde_fo,OPTCUR,JPYINR,JPYINR27MAR66.5PE,PE,JPYINR27MAR66.5PE,,27,,,,,,25000,1,1490797800,1000,4,6.65e+08,CDS,OPTCUR,1490797800,,1490770800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1490745600,1490797800,,,,,,315513000,1,1,0.00,1,0,6.585e+07,5.455e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
11339,XX,cde_fo,OPTCUR,USDINR,USDINR2671795.625PE,PE,USDINR2671795.625PE,,1,,,,,,25000,1,1468765800,1000,4,9.5625e+08,CDS,OPTCUR,1468765800,,1468738800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1468713600,1468765800,,,,,,315513000,0,1,0.00,1,0,1.42e+07,5.65e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
1135,XX,cde_fo,OPTCUR,USDINR,USDINR2671099.5CE,CE,USDINR2671099.5CE,,1,,,,,,25000,1,1468161000,1000,4,9.95e+08,CDS,OPTCUR,1468161000,,1468134000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1468108800,1468161000,,,,,,315513000,0,1,0.00,1,0,75000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
11460,XX,cde_fo,OPTCUR,USDINR,USDINR26724101PE,PE,USDINR26724101PE,,1,,,,,,25000,1,1469370600,1000,4,1.01e+09,CDS,OPTCUR,1469370600,,1469343600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469318400,1469370600,,,,,,315513000,1,1,0.00,1,0,6.6925e+07,5.4475e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
11433,XX,cde_fo,OPTCUR,JPYINR,JPYINR26AUG60.75CE,CE,JPYINR26AUG60.75CE,,27,,,,,,25000,1,1472308200,1000,4,6.075e+08,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,0,1,0.00,1,0,7.725e+06,3.475e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
11504,XX,cde_fo,OPTCUR,JPYINR,JPYINR26AUG61.5PE,PE,JPYINR26AUG61.5PE,,27,,,,,,25000,1,1472308200,1000,4,6.15e+08,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,0,1,0.00,1,0,3.1825e+07,2.0625e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
11505,XX,cde_fo,OPTCUR,JPYINR,JPYINR26AUG61.75CE,CE,JPYINR26AUG61.75CE,,27,,,,,,25000,1,1472308200,1000,4,6.175e+08,CDS,OPTCUR,1472308200,,1472281200,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472256000,1472308200,,,,,,315513000,0,1,0.00,1,0,4.625e+06,1.875e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
10482,XX,cde_fo,OPTCUR,USDINR,USDINR26717100.5PE,PE,USDINR26717100.5PE,,1,,,,,,25000,1,1468765800,1000,4,1.005e+09,CDS,OPTCUR,1468765800,,1468738800,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1468713600,1468765800,,,,,,315513000,1,1,0.00,1,0,6.24e+07,4.995e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
10487,XX,cde_fo,OPTCUR,USDINR,USDINR2682895CE,CE,USDINR2682895CE,,1,,,,,,25000,1,1472394600,1000,4,9.5e+08,CDS,OPTCUR,1472394600,,1472367600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472342400,1472394600,,,,,,315513000,0,1,0.00,1,0,1.525e+07,8.65e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
10491,XX,cde_fo,OPTCUR,USDINR,USDINR2682895.125PE,PE,USDINR2682895.125PE,,1,,,,,,25000,1,1472394600,1000,4,9.5125e+08,CDS,OPTCUR,1472394600,,1472367600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472342400,1472394600,,,,,,315513000,0,1,0.00,1,0,1.1975e+07,5.875e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
10494,XX,cde_fo,OPTCUR,USDINR,USDINR2682895.375CE,CE,USDINR2682895.375CE,,1,,,,,,25000,1,1472394600,1000,4,9.5375e+08,CDS,OPTCUR,1472394600,,1472367600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1472342400,1472394600,,,,,,315513000,0,1,0.00,1,0,1.2925e+07,7.075e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
10502,XX,cde_fo,OPTCUR,USDINR,USDINR2672496.25CE,CE,USDINR2672496.25CE,,1,,,,,,25000,1,1469370600,1000,4,9.625e+08,CDS,OPTCUR,1469370600,,1469343600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469318400,1469370600,,,,,,315513000,0,1,0.00,1,0,3.75e+06,950000,1,1,1,0,0,1,0,1e+12,1,0,10000
10533,XX,cde_fo,OPTCUR,USDINR,USDINR2672497.75CE,CE,USDINR2672497.75CE,,1,,,,,,25000,1,1469370600,1000,4,9.775e+08,CDS,OPTCUR,1469370600,,1469343600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469318400,1469370600,,,,,,315513000,0,1,0.00,1,0,775000,75000,1,1,1,0,0,1,0,1e+12,1,0,10000
10534,XX,cde_fo,OPTCUR,USDINR,USDINR2672497.75PE,PE,USDINR2672497.75PE,,1,,,,,,25000,1,1469370600,1000,4,9.775e+08,CDS,OPTCUR,1469370600,,1469343600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469318400,1469370600,,,,,,315513000,0,1,0.00,1,0,3.4075e+07,2.2325e+07,1,1,1,0,0,1,0,1e+12,1,0,10000
10537,XX,cde_fo,OPTCUR,USDINR,USDINR2672498.25CE,CE,USDINR2672498.25CE,,1,,,,,,25000,1,1469370600,1000,4,9.825e+08,CDS,OPTCUR,1469370600,,1469343600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1469318400,1469370600,,,,,,315513000,0,1,0.00,1,0,425000,25000,1,1,1,0,0,1,0,1e+12,1,0,10000
1165,XX,cde_fo,FUTCUR,EURINR,EURINR26JULFUT,XX,EURINR26JULFUT,,25,,,,,,25000,1,1469802600,1000,4,-1,CDS,FUTCUR,1469802600,,1469775600,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,,,,,,,,315513000,0,1,0.00,1,1145,1.11722e+09,1.05218e+09,1,1,1,0,0,1,0,1e+12,1,0,10000
11681,XX,cde_fo,OPTCUR,JPYINR,JPYINR26SEP59.75CE,CE,JPYINR26SEP59.75CE,,27,,,,,,25000,1,1475073000,1000,4,5.975e+08,CDS,OPTCUR,1475073000,,1475046000,,0,0,0,0,0,,0,0,,,,,,,,,,,CUR,,,,,,,1475020800,1475073000,,,,,,315513000,0,1,0.00,1,0,1.6475e+07,9.775e+06,1,1,1,0,0,1,0,1e+12,1,0,10000
